4.0
11.0
7.0
2.0
-6.0
-16.0
-12.0
-8.0
-2.0
7.0
19.0
15.0
11.0
5.0
-4.0
-15.0
-11.0
-7.0
-1.0
8.0
19.0
15.0
11.0
5.0
-4.0
-15.0
-11.0
-7.0
-1.0
-5.0
-1.0
5.0
14.0
10.0
6.0
0.0
-10.0
-22.0
-18.0
-14.0
-8.0
1.0
12.0
27.0
23.0
19.0
13.0
5.0
-6.0
-19.0
-35.0
-31.0
-27.0
-22.0
-13.0
-3.0
11.0
7.0
3.0
-3.0
-12.0
-23.0
-19.0
-15.0
-9.0
-13.0
-9.0
-2.0
7.0
3.0
-1.0
-8.0
-17.0
-30.0
-26.0
-22.0
-15.0
-7.0
5.0
1.0
-3.0
-9.0
-18.0
-30.0
-26.0
-22.0
-15.0
-19.0
-15.0
-19.0
-25.0
-21.0
-16.0
-20.0
-26.0
-22.0
-16.0
-8.0
-12.0
-17.0
-24.0
-34.0
-46.0
-42.0
-38.0
-32.0
-23.0
-27.0
-23.0
-27.0
-23.0
-27.0
-33.0
-29.0
-24.0
-28.0
-24.0
-28.0
-34.0
-30.0
-25.0
-29.0
-34.0
-30.0
-25.0
-29.0
-34.0
-30.0
-25.0
-17.0
-21.0
-26.0
-33.0
-42.0
-38.0
-34.0
-28.0
-19.0
-23.0
-27.0
-34.0
-43.0
-55.0
-51.0
-47.0
-41.0
-32.0
-36.0
-32.0
-25.0
-29.0
-34.0
-42.0
-52.0
-48.0
-44.0
-37.0
-28.0
-17.0
-21.0
-25.0
-31.0
-39.0
-51.0
-65.0
-61.0
-57.0
-52.0
-44.0
-33.0
-19.0
-23.0
-27.0
-33.0
-42.0
-53.0
-49.0
-45.0
-39.0
-43.0
-39.0
-43.0
-39.0
-43.0
-39.0
-43.0
-49.0
-45.0
-40.0
-44.0
-40.0
-44.0
-40.0
-44.0
-50.0
-46.0
-41.0
-45.0
-41.0
-45.0
-41.0
-45.0
-51.0
-47.0
-42.0
-46.0
-42.0
-46.0
-42.0
-46.0
-52.0
-48.0
-42.0
-46.0
-42.0
-46.0
-42.0
-46.0
-42.0
-46.0
-42.0
-46.0
-52.0
-48.0
-43.0
-47.0
-43.0
-47.0
-43.0
-47.0
-43.0
-47.0
-43.0
-47.0
-43.0
-47.0
-43.0
-47.0
-53.0
-49.0
-44.0
-48.0
-44.0
-48.0
-44.0
-48.0
-44.0
-48.0
-44.0
-48.0
-44.0
-48.0
-44.0
-48.0
-44.0
-48.0
-44.0
-48.0
-44.0
-48.0
-44.0
-48.0
-44.0
-48.0
-54.0
-50.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-55.0
-51.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-50.0
-46.0
-40.0
-31.0
-35.0
-40.0
-47.0
-56.0
-68.0
-64.0
-60.0
-54.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-49.0
-45.0
-39.0
-31.0
-35.0
-39.0
-46.0
-55.0
-68.0
-64.0
-60.0
-54.0
-45.0
-49.0
-45.0
-38.0
-29.0
-33.0
-37.0
-43.0
-52.0
-64.0
-60.0
-56.0
-50.0
-41.0
-45.0
-41.0
-35.0
-39.0
-44.0
-51.0
-61.0
-57.0
-53.0
-47.0
-38.0
-26.0
-12.0
-16.0
-20.0
-25.0
-33.0
-44.0
-57.0
-73.0
-69.0
-65.0
-60.0
-51.0
-41.0
-45.0
-41.0
-45.0
-41.0
-34.0
-26.0
-30.0
-34.0
-41.0
-50.0
-46.0
-42.0
-36.0
-40.0
-36.0
